WorkingTransactionID,TransactionDate,MachineCode,CompanyCode,AssessorID,WOCode,OPCode,ToolCode,TrayIndex,Quantity,UpdatedDate,TransactionStatus,RespondMessage,TransactionType
7907279,"2019-05-24 10:41:28",VM-3,MFC,MFCSUBACC,,,VNMG160404HQ-CA515,TRAY_15,0,"2019-05-24 10:41:28",Complete,NULL,TakeOver
7907278,"2019-05-24 10:41:11",VM-3,MFC,MFCSUBACC,,,16ERM1.0-ISO-IC908,TRAY_14,0,"2019-05-24 10:41:11",Complete,NULL,TakeOver
7907277,"2019-05-24 10:40:59",VM-3,MFC,MFCSUBACC,,,16ERM2.0-ISO-IC908,TRAY_13,0,"2019-05-24 10:40:59",Complete,NULL,TakeOver
7907276,"2019-05-24 10:40:46",VM-3,MFC,MFCSUBACC,,,16ER150ISO-TF-PR1115,TRAY_12,0,"2019-05-24 10:40:46",Complete,NULL,TakeOver
7907275,"2019-05-24 10:40:27",VM-3,MFC,MFCSUBACC,,,16ERM1.50-ISO-IC908,TRAY_11,0,"2019-05-24 10:40:27",Complete,NULL,TakeOver
7907274,"2019-05-24 10:40:10",VM-3,MFC,MFCSUBACC,,,TCMT090204HQ-PV720,TRAY_09,0,"2019-05-24 10:40:10",Complete,NULL,TakeOver
7907273,"2019-05-24 10:39:55",VM-3,MFC,MFCSUBACC,,,VNMG160402PP-PV720,TRAY_05,0,"2019-05-24 10:39:55",Complete,NULL,TakeOver
7907272,"2019-05-24 10:39:39",VM-3,MFC,MFCSUBACC,,,VNGA160404S02025-PT600M,TRAY_04,0,"2019-05-24 10:39:39",Complete,NULL,TakeOver
7907271,"2019-05-24 10:39:22",VM-3,MFC,MFCSUBACC,,,"TPGH110304L - PR1425",TRAY_03,0,"2019-05-24 10:39:22",Complete,NULL,TakeOver
7907270,"2019-05-24 10:39:05",VM-3,MFC,MFCSUBACC,,,EZBR040035ST-015F-PR1225,TRAY_02,0,"2019-05-24 10:39:05",Complete,NULL,TakeOver
7907269,"2019-05-24 10:38:50",VM-3,MFC,MFCSUBACC,,,16ERM2.50-ISO-IC908,TRAY_01,0,"2019-05-24 10:38:50",Complete,NULL,TakeOver
7907268,"2019-05-24 09:27:20",VM-3,MFC,MFCSUBACC,,,"TPGH110304L - PR1425",TRAY_03,3,"2019-05-24 09:27:20",Complete,NULL,PutIns
7907267,"2019-05-24 09:26:51",VM-3,MFC,MFCSUBACC,,,"TPGH110304L - PR1425",TRAY_03,0,"2019-05-24 09:26:51",Complete,NULL,TakeOver
7907266,"2019-05-24 09:25:58",VM-3,MFC,MFCSUBACC,,,EZBR040035ST-015F-PR1225,TRAY_02,1,"2019-05-24 09:25:58",Complete,NULL,PutIns
7907265,"2019-05-24 09:25:20",VM-3,MFC,MFCSUBACC,,,EZBR040035ST-015F-PR1225,TRAY_02,0,"2019-05-24 09:25:20",Complete,NULL,TakeOver
7907264,"2019-05-24 08:14:43",VM-3,MFC,MFCSUBACC,,,TX304080,TRAY_57,5,"2019-05-24 08:14:43",Complete,NULL,PutIns
7907263,"2019-05-24 08:14:27",VM-3,MFC,MFCSUBACC,,,WAE303010,TRAY_47,5,"2019-05-24 08:14:27",Complete,NULL,PutIns
7907262,"2019-05-24 01:19:39",VM-3,MFC,140401001,28ID15-02853,1,TX304040,TRAY_55,1,"2019-05-24 01:19:51",ProductOK,NULL,GetTools
7907261,"2019-05-23 20:38:42",VM-3,MFC,130102001,05IE2002871,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-23 20:38:53",ProductOK,NULL,GetTools
7907260,"2019-05-23 20:38:21",VM-3,MFC,130102001,05IE2002871,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-23 20:38:33",ProductOK,NULL,GetTools
7907259,"2019-05-23 20:37:54",VM-3,MFC,130102001,05IE2002871,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-23 20:38:05",ProductOK,NULL,GetTools
7907258,"2019-05-23 20:06:34",VM-3,MFC,140401001,28ID15-02857,1,WAE303010,TRAY_47,1,"2019-05-23 20:06:45",ProductOK,NULL,GetTools
7907257,"2019-05-23 20:06:10",VM-3,MFC,140401001,28ID15-02857,1,WAE303040,TRAY_42,1,"2019-05-23 20:06:21",ProductOK,NULL,GetTools
7907256,"2019-05-23 20:04:57",VM-3,MFC,140401001,1108841,2,TX304030,TRAY_54,1,"2019-05-23 20:05:09",ProductOK,NULL,GetTools
7907255,"2019-05-23 19:34:16",VM-3,MFC,130102001,28ID1402752,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-23 19:34:27",ProductOK,NULL,GetTools
7907254,"2019-05-23 19:33:52",VM-3,MFC,130102001,28ID1402752,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-23 19:34:05",ProductOK,NULL,GetTools
7907253,"2019-05-23 18:50:10",VM-3,MFC,130102001,28ID1402753,1,TX304080,TRAY_57,1,"2019-05-23 18:50:21",ProductOK,NULL,GetTools
7907252,"2019-05-23 18:09:51",VM-3,MFC,120301001,357,2,EZBR040035ST-015F-PR1225,TRAY_02,1,"2019-05-23 18:10:03",ProductOK,NULL,GetTools
7907251,"2019-05-23 18:09:28",VM-3,MFC,120301001,357,2,EZBR040035ST-015F-PR1225,TRAY_02,1,"2019-05-23 18:09:40",ProductOK,NULL,GetTools
7907250,"2019-05-23 17:07:36",VM-3,MFC,MFCSUBACC,,,GDM3020N-030PH-PR1535,TRAY_28,5,"2019-05-23 17:07:36",Complete,NULL,PutIns
7907249,"2019-05-23 17:05:48",VM-3,MFC,130102001,28ID2002869,1,TX304015,TRAY_52,1,"2019-05-23 17:05:59",ProductOK,NULL,GetTools
7907248,"2019-05-23 17:05:30",VM-3,MFC,130102001,28ID2002869,1,TX304015,TRAY_52,0,"2019-05-23 17:05:42",ProductFail,NULL,GetTools
7907247,"2019-05-23 15:26:47",VM-3,MFC,140401001,28ID1402777,5,TX304120,TRAY_59,1,"2019-05-23 15:26:58",ProductOK,NULL,GetTools
7907246,"2019-05-23 15:26:27",VM-3,MFC,140401001,28ID1402777,5,TX304120,TRAY_59,0,"2019-05-23 15:26:40",ProductFail,NULL,GetTools
7907245,"2019-05-23 13:44:46",VM-3,MFC,130102001,28ID1202260,1,TX304080,TRAY_57,1,"2019-05-23 13:44:58",ProductOK,NULL,GetTools
7907244,"2019-05-23 11:45:24",VM-3,MFC,120301001,357,2,EZBR040035ST-015F-PR1225,TRAY_02,1,"2019-05-23 11:45:36",ProductOK,NULL,GetTools
7907243,"2019-05-23 11:45:06",VM-3,MFC,120301001,357,2,EZBR040035ST-015F-PR1225,TRAY_02,0,"2019-05-23 11:45:17",ProductFail,NULL,GetTools
7907242,"2019-05-23 11:44:36",VM-3,MFC,120301001,357,2,EZBR040035ST-015F-PR1225,TRAY_02,1,"2019-05-23 11:44:48",ProductOK,NULL,GetTools
7907241,"2019-05-23 10:55:52",VM-3,MFC,MFCSUBACC,,,EZBR040035ST-015F-PR1225,TRAY_02,6,"2019-05-23 10:55:52",Complete,NULL,PutIns
7907240,"2019-05-23 10:31:53",VM-3,MFC,MFCSUBACC,,,TX304100,TRAY_58,5,"2019-05-23 10:31:53",Complete,NULL,PutIns
7907239,"2019-05-23 10:31:37",VM-3,MFC,MFCSUBACC,,,ZE704060,TRAY_33,5,"2019-05-23 10:31:37",Complete,NULL,PutIns
7907238,"2019-05-23 09:59:01",VM-3,MFC,120301001,357,2,GDM3020N-030PH-PR1535,TRAY_28,1,"2019-05-23 09:59:12",ProductOK,NULL,GetTools
7907237,"2019-05-23 09:33:56",VM-3,MFC,120301001,357,2,VNMG160404HQ-CA515,TRAY_15,1,"2019-05-23 09:34:08",ProductOK,NULL,GetTools
7907236,"2019-05-23 09:33:35",VM-3,MFC,120301001,357,2,VNMG160404HQ-CA515,TRAY_15,0,"2019-05-23 09:33:47",ProductFail,NULL,GetTools
7907235,"2019-05-23 08:13:57",VM-3,MFC,120301001,28ID1402752,1,DNMG150404MS-PR1310,TRAY_16,1,"2019-05-23 08:14:09",ProductOK,NULL,GetTools
7907234,"2019-05-23 06:44:43",VM-3,MFC,140401001,02208,2,TX304080,TRAY_57,1,"2019-05-23 06:44:56",ProductOK,NULL,GetTools
7907233,"2019-05-23 05:45:43",VM-3,MFC,140401001,28ID1402759,1,ZE704060,TRAY_33,1,"2019-05-23 05:45:54",ProductOK,NULL,GetTools
7907232,"2019-05-23 05:41:15",VM-3,MFC,140401001,28ID1402759,1,TX304100,TRAY_58,1,"2019-05-23 05:41:27",ProductOK,NULL,GetTools
7907231,"2019-05-23 05:40:56",VM-3,MFC,140401001,28ID1402759,1,TX304100,TRAY_58,0,"2019-05-23 05:41:08",ProductFail,NULL,GetTools
7907230,"2019-05-23 04:28:54",VM-3,MFC,140401001,28ID14-0278,2,WAE303030,TRAY_45,1,"2019-05-23 04:29:05",ProductOK,NULL,GetTools
7907229,"2019-05-23 02:35:15",VM-3,MFC,140401001,28ID1402760,1,TX304030,TRAY_54,1,"2019-05-23 02:35:26",ProductOK,NULL,GetTools
7907228,"2019-05-23 01:07:47",VM-3,MFC,140401001,28ID14-02783,1,WAE303080,TRAY_43,1,"2019-05-23 01:07:58",ProductOK,NULL,GetTools
7907227,"2019-05-23 01:07:13",VM-3,MFC,140401001,28ID14-02783,1,WAE303080,TRAY_43,0,"2019-05-23 01:07:25",ProductFail,NULL,GetTools
7907226,"2019-05-23 00:11:52",VM-3,MFC,140401001,011281029641,2,TX304040,TRAY_55,1,"2019-05-23 00:12:03",ProductOK,NULL,GetTools
7907225,"2019-05-23 00:11:15",VM-3,MFC,140401001,011281029641,2,TX304030,TRAY_54,1,"2019-05-23 00:11:27",ProductOK,NULL,GetTools
7907224,"2019-05-22 23:27:35",VM-3,MFC,140401001,28ID15-02826,1,TX304120,TRAY_59,1,"2019-05-22 23:27:47",ProductOK,NULL,GetTools
7907223,"2019-05-22 23:27:12",VM-3,MFC,140401001,28ID15-02826,1,TX304120,TRAY_59,0,"2019-05-22 23:27:23",ProductFail,NULL,GetTools
7907222,"2019-05-22 23:26:52",VM-3,MFC,140401001,28ID15-02826,1,TX304120,TRAY_59,0,"2019-05-22 23:27:04",ProductFail,NULL,GetTools
7907221,"2019-05-22 23:02:35",VM-3,MFC,140401001,011281108841,2,TX304120,TRAY_59,1,"2019-05-22 23:02:46",ProductOK,NULL,GetTools
7907220,"2019-05-22 23:02:17",VM-3,MFC,140401001,011281108841,2,TX304120,TRAY_59,0,"2019-05-22 23:02:28",ProductFail,NULL,GetTools
7907219,"2019-05-22 22:47:33",VM-3,MFC,120301001,28ID1402734,1,VNMG160402PP-PV720,TRAY_05,1,"2019-05-22 22:47:45",ProductOK,NULL,GetTools
7907218,"2019-05-22 22:42:19",VM-3,MFC,140401001,28ID1502818,2,ZE704080,TRAY_21,1,"2019-05-22 22:42:30",ProductOK,NULL,GetTools
7907217,"2019-05-22 22:41:38",VM-3,MFC,140401001,28ID1502818,2,ZE704060,TRAY_33,1,"2019-05-22 22:41:49",ProductOK,NULL,GetTools
7907216,"2019-05-22 21:18:25",VM-3,MFC,130102001,05IE2002871,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-22 21:18:37",ProductOK,NULL,GetTools
7907215,"2019-05-22 21:18:02",VM-3,MFC,130102001,05IE2002871,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-22 21:18:14",ProductOK,NULL,GetTools
7907214,"2019-05-22 21:17:34",VM-3,MFC,130102001,05IE2002871,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-22 21:17:45",ProductOK,NULL,GetTools
7907213,"2019-05-22 20:56:36",VM-3,MFC,140401001,365ID1702311,2,WAE303080,TRAY_43,1,"2019-05-22 20:56:48",ProductOK,NULL,GetTools
7907212,"2019-05-22 20:56:19",VM-3,MFC,140401001,365ID1702311,2,WAE303080,TRAY_43,0,"2019-05-22 20:56:31",ProductFail,NULL,GetTools
7907211,"2019-05-22 20:43:06",VM-3,MFC,120301001,357IE2102814,1,EZBR040035ST-015F-PR1225,TRAY_02,1,"2019-05-22 20:43:18",ProductOK,NULL,GetTools
7907210,"2019-05-22 20:42:49",VM-3,MFC,120301001,357IE2102814,1,EZBR040035ST-015F-PR1225,TRAY_02,0,"2019-05-22 20:43:00",ProductFail,NULL,GetTools
7907209,"2019-05-22 20:16:14",VM-3,MFC,140401001,28ID14-02773,1,TX304025,TRAY_41,1,"2019-05-22 20:16:26",ProductOK,NULL,GetTools
7907208,"2019-05-22 19:58:00",VM-3,MFC,140401001,28ID14-02756,2,ZE704100,TRAY_32,1,"2019-05-22 19:58:12",ProductOK,NULL,GetTools
7907207,"2019-05-22 19:57:44",VM-3,MFC,140401001,28ID14-02756,2,ZE704100,TRAY_32,0,"2019-05-22 19:57:54",ProductFail,NULL,GetTools
7907206,"2019-05-22 18:58:53",VM-3,MFC,140401001,28ID1402774,1,WAE303080,TRAY_43,1,"2019-05-22 18:59:05",ProductOK,NULL,GetTools
7907205,"2019-05-22 18:58:36",VM-3,MFC,140401001,28ID1402774,1,WAE303080,TRAY_43,0,"2019-05-22 18:58:47",ProductFail,NULL,GetTools
7907204,"2019-05-22 18:50:32",VM-3,MFC,130102001,28ID0602605,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-22 18:50:44",ProductOK,NULL,GetTools
7907203,"2019-05-22 18:50:10",VM-3,MFC,130102001,28ID0602605,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-22 18:50:21",ProductOK,NULL,GetTools
7907202,"2019-05-22 18:49:46",VM-3,MFC,130102001,28ID0602605,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-22 18:49:57",ProductOK,NULL,GetTools
7907201,"2019-05-22 15:44:59",VM-3,MFC,130102001,28ID1202254,1,TX304040,TRAY_55,1,"2019-05-22 15:45:12",ProductOK,NULL,GetTools
7907200,"2019-05-22 14:25:26",VM-3,MFC,MFCSUBACC,,,VNMG160404HQ-CA515,TRAY_15,6,"2019-05-22 14:25:26",Complete,NULL,PutIns
7907199,"2019-05-22 14:24:47",VM-3,MFC,MFCSUBACC,,,VNMG160404HQ-CA515,TRAY_15,0,"2019-05-22 14:24:47",Complete,NULL,TakeOver
7907198,"2019-05-22 11:55:59",VM-3,MFC,130102001,28ID1202244,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-22 11:56:10",ProductOK,NULL,GetTools
7907197,"2019-05-22 11:55:35",VM-3,MFC,130102001,28ID1202244,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-22 11:55:48",ProductOK,NULL,GetTools
7907196,"2019-05-22 07:57:43",VM-3,MFC,MFCSUBACC,,,JDMT070208R-JP4020,TRAY_10,10,"2019-05-22 07:57:43",Complete,NULL,PutIns
7907195,"2019-05-22 06:56:00",VM-3,MFC,140401001,28ID1402757,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-22 06:56:12",ProductOK,NULL,GetTools
7907194,"2019-05-22 06:55:25",VM-3,MFC,140401001,28ID1402757,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-22 06:55:37",ProductOK,NULL,GetTools
7907193,"2019-05-22 06:55:06",VM-3,MFC,140401001,28ID1402757,1,BLMP0603R-ML-TT9080,TRAY_06,0,"2019-05-22 06:55:17",ProductFail,NULL,GetTools
7907192,"2019-05-22 04:26:29",VM-3,MFC,140401001,28ID14-02761,1,TX304120,TRAY_59,1,"2019-05-22 04:26:40",ProductOK,NULL,GetTools
7907191,"2019-05-21 23:49:43",VM-3,MFC,120301001,28ID1402735,1,WNMG080408WP-CA025P,TRAY_56,1,"2019-05-21 23:49:55",ProductOK,NULL,GetTools
7907190,"2019-05-21 23:49:00",VM-3,MFC,120301001,28ID1402735,1,VNMG160402PP-PV720,TRAY_05,1,"2019-05-21 23:49:12",ProductOK,NULL,GetTools
7907189,"2019-05-21 21:18:06",VM-3,MFC,130102001,28IE2102875,1,WAE303030,TRAY_45,1,"2019-05-21 21:18:17",ProductOK,NULL,GetTools
7907188,"2019-05-21 20:07:11",VM-3,MFC,130102001,28ID060215,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-21 20:07:22",ProductOK,NULL,GetTools
7907187,"2019-05-21 20:06:44",VM-3,MFC,130102001,28ID060215,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-21 20:06:56",ProductOK,NULL,GetTools
7907186,"2019-05-21 14:27:34",VM-3,MFC,120301001,28ID0602601,1,EZBR040035ST-015F-PR1225,TRAY_02,1,"2019-05-21 14:27:45",ProductOK,NULL,GetTools
7907185,"2019-05-21 14:27:16",VM-3,MFC,120301001,28ID0602601,1,EZBR040035ST-015F-PR1225,TRAY_02,0,"2019-05-21 14:27:27",ProductFail,NULL,GetTools
7907184,"2019-05-21 14:18:31",VM-3,MFC,MFCSUBACC,,,TX304015,TRAY_52,5,"2019-05-21 14:18:31",Complete,NULL,PutIns
7907183,"2019-05-21 10:35:55",VM-3,MFC,120301001,28ID0602638,2,"TPGH110304L - PR1425",TRAY_03,1,"2019-05-21 10:36:07",ProductOK,NULL,GetTools
7907182,"2019-05-21 10:35:36",VM-3,MFC,120301001,28ID0602638,2,"TPGH110304L - PR1425",TRAY_03,0,"2019-05-21 10:35:47",ProductFail,NULL,GetTools
7907181,"2019-05-21 09:17:12",VM-3,MFC,MFCSUBACC,,,TX304040,TRAY_55,3,"2019-05-21 09:17:12",Complete,NULL,PutIns
7907180,"2019-05-21 09:16:53",VM-3,MFC,MFCSUBACC,,,TX304025,TRAY_41,3,"2019-05-21 09:16:53",Complete,NULL,PutIns
7907179,"2019-05-21 09:16:18",VM-3,MFC,MFCSUBACC,,,TX304040,TRAY_55,0,"2019-05-21 09:16:18",Complete,NULL,TakeOver
7907178,"2019-05-21 09:16:02",VM-3,MFC,MFCSUBACC,,,TX304025,TRAY_41,0,"2019-05-21 09:16:02",Complete,NULL,TakeOver
7907177,"2019-05-21 09:07:14",VM-3,MFC,130102001,28ID0602616,1,ZE704060,TRAY_33,1,"2019-05-21 09:07:26",ProductOK,NULL,GetTools
7907176,"2019-05-21 09:06:49",VM-3,MFC,130102001,28ID0602616,1,TX304015,TRAY_52,1,"2019-05-21 09:07:00",ProductOK,NULL,GetTools
7907175,"2019-05-21 09:06:05",VM-3,MFC,130102001,28ID0602616,1,TX304030,TRAY_54,1,"2019-05-21 09:06:16",ProductOK,NULL,GetTools
7907174,"2019-05-21 08:09:30",VM-3,MFC,120301001,HUP,1,WNMG080404PG-PV720,TRAY_46,1,"2019-05-21 08:09:42",ProductOK,NULL,GetTools
7907173,"2019-05-21 07:54:59",VM-3,MFC,MFCSUBACC,,,BLMP0603R-ML-TT9080,TRAY_06,9,"2019-05-21 07:54:59",Complete,NULL,PutIns
7907172,"2019-05-21 07:54:36",VM-3,MFC,MFCSUBACC,,,TX304120,TRAY_59,5,"2019-05-21 07:54:36",Complete,NULL,PutIns
7907171,"2019-05-21 07:54:22",VM-3,MFC,MFCSUBACC,,,WAE303080,TRAY_43,5,"2019-05-21 07:54:22",Complete,NULL,PutIns
7907170,"2019-05-21 05:31:35",VM-3,MFC,120301001,28ID09-02714,1,TX304020,TRAY_53,1,"2019-05-21 05:31:47",ProductOK,NULL,GetTools
7907169,"2019-05-21 05:31:12",VM-3,MFC,120301001,28ID09-02714,1,TX304020,TRAY_53,0,"2019-05-21 05:31:23",ProductFail,NULL,GetTools
7907168,"2019-05-21 01:17:58",VM-3,MFC,140401001,011281108841,3,TX304025,TRAY_41,1,"2019-05-21 01:18:10",ProductOK,NULL,GetTools
7907167,"2019-05-20 23:17:01",VM-3,MFC,140401001,1108841,2,ZE704120,TRAY_31,1,"2019-05-20 23:17:13",ProductOK,NULL,GetTools
7907166,"2019-05-20 22:27:29",VM-3,MFC,140401001,28ID14-02772,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-20 22:27:40",ProductOK,NULL,GetTools
7907165,"2019-05-20 22:27:07",VM-3,MFC,140401001,28ID14-02772,1,JDMT070208R-JP4020,TRAY_10,1,"2019-05-20 22:27:18",ProductOK,NULL,GetTools
7907164,"2019-05-20 20:05:08",VM-3,MFC,140401001,38ID15D2822,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-20 20:05:19",ProductOK,NULL,GetTools
7907163,"2019-05-20 20:04:43",VM-3,MFC,140401001,38ID15D2822,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-20 20:04:54",ProductOK,NULL,GetTools
7907162,"2019-05-20 20:04:04",VM-3,MFC,140401001,38ID15D2822,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-20 20:04:15",ProductOK,NULL,GetTools
7907161,"2019-05-20 20:03:25",VM-3,MFC,140401001,38ID15D2822,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-20 20:03:36",ProductOK,NULL,GetTools
7907160,"2019-05-20 19:26:03",VM-3,MFC,130102001,28ID0602615,1,TX304080,TRAY_57,1,"2019-05-20 19:26:15",ProductOK,NULL,GetTools
7907159,"2019-05-20 16:11:29",VM-3,MFC,140401001,28ID1202249,1,TX304100,TRAY_58,1,"2019-05-20 16:11:40",ProductOK,NULL,GetTools
7907158,"2019-05-20 16:11:12",VM-3,MFC,140401001,28ID1202249,1,TX304100,TRAY_58,0,"2019-05-20 16:11:24",ProductFail,NULL,GetTools
7907157,"2019-05-20 14:58:27",VM-3,MFC,130102001,89ID0802567,1,WAE303080,TRAY_43,1,"2019-05-20 14:58:38",ProductOK,NULL,GetTools
7907156,"2019-05-20 14:58:10",VM-3,MFC,130102001,89ID0802567,1,WAE303080,TRAY_43,0,"2019-05-20 14:58:22",ProductFail,NULL,GetTools
7907155,"2019-05-20 14:32:04",VM-3,MFC,MFCSUBACC,,,ZE704120,TRAY_31,5,"2019-05-20 14:32:04",Complete,NULL,PutIns
7907154,"2019-05-20 14:05:21",VM-3,MFC,140401001,28ID1202249,1,TX304040,TRAY_55,1,"2019-05-20 14:05:33",ProductOK,NULL,GetTools
7907153,"2019-05-20 09:29:55",VM-3,MFC,130102001,28ID1202260,1,TX304080,TRAY_57,1,"2019-05-20 09:30:07",ProductOK,NULL,GetTools
7907152,"2019-05-20 09:29:39",VM-3,MFC,130102001,28ID1202260,1,TX304080,TRAY_57,0,"2019-05-20 09:29:51",ProductFail,NULL,GetTools
7907151,"2019-05-20 08:44:15",VM-3,MFC,130102001,28ID1202256,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-20 08:44:26",ProductOK,NULL,GetTools
7907150,"2019-05-20 08:43:55",VM-3,MFC,130102001,28ID1202256,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-20 08:44:06",ProductOK,NULL,GetTools
7907149,"2019-05-20 08:28:12",VM-3,MFC,130102001,28ID0602603,1,TX304025,TRAY_41,0,"2019-05-20 08:28:23",ProductFail,NULL,GetTools
7907148,"2019-05-20 08:27:53",VM-3,MFC,130102001,28ID0602603,1,TX304025,TRAY_41,0,"2019-05-20 08:28:05",ProductFail,NULL,GetTools
7907147,"2019-05-20 08:27:17",VM-3,MFC,130102001,28ID0602603,1,TX304040,TRAY_55,0,"2019-05-20 08:27:28",ProductFail,NULL,GetTools
7907146,"2019-05-20 08:27:00",VM-3,MFC,130102001,28ID0602603,1,TX304040,TRAY_55,0,"2019-05-20 08:27:12",ProductFail,NULL,GetTools
7907145,"2019-05-20 08:06:07",VM-3,MFC,MFCSUBACC,,,16ERM1.50-ISO-IC908,TRAY_11,5,"2019-05-20 08:06:07",Complete,NULL,PutIns
7907144,"2019-05-20 08:05:51",VM-3,MFC,MFCSUBACC,,,TX304040,TRAY_55,5,"2019-05-20 08:05:51",Complete,NULL,PutIns
7907143,"2019-05-19 08:07:59",VM-3,MFC,120301001,"357ID1702864  ",1,VNMG160404HQ-CA515,TRAY_15,1,"2019-05-19 08:08:10",ProductOK,NULL,GetTools
7907142,"2019-05-19 08:07:40",VM-3,MFC,120301001,"357ID1702864  ",1,VNMG160404HQ-CA515,TRAY_15,0,"2019-05-19 08:07:52",ProductFail,NULL,GetTools
7907141,"2019-05-18 16:40:17",VM-3,MFC,120301001,28ID1202251,1,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-18 16:40:28",ProductOK,NULL,GetTools
7907140,"2019-05-18 15:56:22",VM-3,MFC,140401001,"357 IC 29 01493",3,TX304100,TRAY_58,1,"2019-05-18 15:56:34",ProductOK,NULL,GetTools
7907139,"2019-05-18 15:56:04",VM-3,MFC,140401001,"357 IC 29 01493",3,TX304100,TRAY_58,0,"2019-05-18 15:56:16",ProductFail,NULL,GetTools
7907138,"2019-05-18 15:09:04",VM-3,MFC,120301001,359ID1902343,1,DNMG150404MS-PR1310,TRAY_16,1,"2019-05-18 15:09:16",ProductOK,NULL,GetTools
7907137,"2019-05-18 11:13:40",VM-3,MFC,140401001,1108841,2,ZE704120,TRAY_31,1,"2019-05-18 11:13:52",ProductOK,NULL,GetTools
7907136,"2019-05-18 11:13:22",VM-3,MFC,140401001,1108841,2,ZE704120,TRAY_31,0,"2019-05-18 11:13:34",ProductFail,NULL,GetTools
7907135,"2019-05-18 09:54:33",VM-3,MFC,120301001,VISUCO,1,TCMT090204HQ-PV720,TRAY_09,1,"2019-05-18 09:54:44",ProductOK,NULL,GetTools
7907134,"2019-05-18 09:54:12",VM-3,MFC,120301001,VISUCO,1,TCMT090204HQ-PV720,TRAY_09,0,"2019-05-18 09:54:25",ProductFail,NULL,GetTools
7907133,"2019-05-18 09:03:41",VM-3,MFC,MFCSUBACC,,,TCMT090204HQ-PV720,TRAY_09,7,"2019-05-18 09:03:41",Complete,NULL,PutIns
7907132,"2019-05-18 08:33:57",VM-3,MFC,140401001,89IE0602666,1,TX304160,TRAY_60,1,"2019-05-18 08:34:08",ProductOK,NULL,GetTools
7907131,"2019-05-18 08:33:35",VM-3,MFC,140401001,89IE0602666,1,WAE303160,TRAY_40,1,"2019-05-18 08:33:46",ProductOK,NULL,GetTools
7907130,"2019-05-18 08:18:26",VM-3,MFC,120301001,VISUCO,1,"TPGH110304L - PR1425",TRAY_03,1,"2019-05-18 08:18:37",ProductOK,NULL,GetTools
7907129,"2019-05-18 08:07:36",VM-3,MFC,130102001,28ID1202255,1,ZE704120,TRAY_31,1,"2019-05-18 08:07:47",ProductOK,NULL,GetTools
7907128,"2019-05-18 08:07:20",VM-3,MFC,130102001,28ID1202255,1,ZE704120,TRAY_31,0,"2019-05-18 08:07:31",ProductFail,NULL,GetTools
7907127,"2019-05-18 08:07:04",VM-3,MFC,130102001,28ID1202255,1,ZE704120,TRAY_31,0,"2019-05-18 08:07:15",ProductFail,NULL,GetTools
7907126,"2019-05-18 08:03:50",VM-3,MFC,130102001,28ID1202255,1,TX304040,TRAY_55,1,"2019-05-18 08:04:02",ProductOK,NULL,GetTools
7907125,"2019-05-18 07:14:17",VM-3,MFC,140401001,28ID1602861,2,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-18 07:14:29",ProductOK,NULL,GetTools
7907124,"2019-05-18 07:13:52",VM-3,MFC,140401001,28ID1602861,2,BLMP0603R-ML-TT9080,TRAY_06,1,"2019-05-18 07:14:03",ProductOK,NULL,GetTools
7907123,"2019-05-18 01:48:57",VM-3,MFC,120301001,28ID06-02615,1,EZBR040035ST-015F-PR1225,TRAY_02,1,"2019-05-18 01:49:08",ProductOK,NULL,GetTools
7907122,"2019-05-17 23:21:22",VM-3,MFC,120301001,28ID0602603,1,EZBR040035ST-015F-PR1225,TRAY_02,1,"2019-05-17 23:21:33",ProductOK,NULL,GetTools
7907121,"2019-05-17 23:21:06",VM-3,MFC,120301001,28ID0602603,1,EZBR040035ST-015F-PR1225,TRAY_02,0,"2019-05-17 23:21:16",ProductFail,NULL,GetTools
